Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,Session
446,,2025-02-26 09:30:00,,,,-1.0,1.0,-20.0,-20.0,4.04,-24.04,-4.0,-20.0,-24.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
448,,2025-02-26 16:00:00,,,,1.0,1.0,40.0,40.0,4.04,35.96,8.0,40.0,35.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
450,,2025-02-27 09:00:00,,,,1.0,1.0,48.75,48.75,4.04,44.71,9.75,48.75,44.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(130.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
452,,2025-02-27 09:15:00,,,,-1.0,1.0,62.5,62.5,4.04,58.46,12.5,62.5,58.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(62.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
454,,2025-02-27 09:30:00,,,,1.0,1.0,13.75,13.75,4.04,9.71,2.75,13.75,9.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
456,,2025-02-28 03:30:00,,,,-1.0,1.0,-523.75,-523.75,4.04,-527.79,-104.75,-523.75,-527.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
458,,2025-02-28 08:30:00,,,,1.0,1.0,28.75,28.75,4.04,24.71,5.75,28.75,24.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(57.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
460,,2025-02-28 09:30:00,,,,-1.0,1.0,-27.5,-27.5,4.04,-31.54,-5.5,-27.5,-31.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
462,,2025-03-03 03:30:00,,,,1.0,1.0,-402.5,-402.5,4.04,-406.54,-80.5,-402.5,-406.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(70.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
464,,2025-03-03 04:30:00,,,,-1.0,1.0,55.0,55.0,4.04,50.96,11.0,55.0,50.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(55.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
466,,2025-03-03 08:15:00,,,,1.0,1.0,-75.0,-75.0,4.04,-79.04,-15.0,-75.0,-79.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(63.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
468,,2025-03-03 08:30:00,,,,-1.0,1.0,16.25,16.25,4.04,12.21,3.25,16.25,12.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
470,,2025-03-03 10:15:00,,,,1.0,1.0,290.0,290.0,4.04,285.96,58.0,290.0,285.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
472,,2025-03-03 13:15:00,,,,1.0,1.0,145.0,145.0,4.04,140.96,29.0,145.0,140.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
474,,2025-03-03 15:15:00,,,,1.0,1.0,162.5,162.5,4.04,158.46,32.5,162.5,158.46,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
476,,2025-03-04 08:45:00,,,,-1.0,1.0,-220.0,-220.0,4.04,-224.04,-44.0,-220.0,-224.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
478,,2025-03-04 09:00:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
480,,2025-03-04 09:15:00,,,,-1.0,1.0,57.5,57.5,4.04,53.46,11.5,57.5,53.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
482,,2025-03-04 09:30:00,,,,1.0,1.0,65.0,65.0,4.04,60.96,13.0,65.0,60.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
484,,2025-03-04 15:30:00,,,,-1.0,1.0,216.25,216.25,4.04,212.21,43.25,216.25,212.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
486,,2025-03-05 04:00:00,,,,1.0,1.0,57.5,57.5,4.04,53.46,11.5,57.5,53.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(57.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
488,,2025-03-05 04:15:00,,,,-1.0,1.0,22.5,22.5,4.04,18.46,4.5,22.5,18.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
490,,2025-03-05 05:30:00,,,,1.0,1.0,26.25,26.25,4.04,22.21,5.25,26.25,22.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(86.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
492,,2025-03-05 07:00:00,,,,-1.0,1.0,-71.25,-71.25,4.04,-75.29,-14.25,-71.25,-75.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-63.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
494,,2025-03-05 07:15:00,,,,1.0,1.0,0.0,0.0,4.04,-4.04,0.0,0.0,-4.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(157.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
496,,2025-03-05 09:30:00,,,,-1.0,1.0,-108.75,-108.75,4.04,-112.79,-21.75,-108.75,-112.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
498,,2025-03-05 10:15:00,,,,1.0,1.0,-108.75,-108.75,4.04,-112.79,-21.75,-108.75,-112.79,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
500,,2025-03-05 12:45:00,,,,1.0,1.0,-167.5,-167.5,4.04,-171.54,-33.5,-167.5,-171.54,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Opposing),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
502,,2025-03-05 15:15:00,,,,-1.0,1.0,171.25,171.25,4.04,167.21,34.25,171.25,167.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
504,,2025-03-06 07:00:00,,,,-1.0,1.0,-107.5,-107.5,4.04,-111.54,-21.5,-107.5,-111.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(63.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
506,,2025-03-06 07:15:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,8.75,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
508,,2025-03-06 09:30:00,,,,-1.0,1.0,-72.5,-72.5,4.04,-76.54,-14.5,-72.5,-76.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
510,,2025-03-06 18:00:00,,,,1.0,1.0,61.25,61.25,4.04,57.21,12.25,61.25,57.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
512,,2025-03-07 06:15:00,,,,1.0,1.0,-11.25,-11.25,4.04,-15.29,-2.25,-11.25,-15.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(51.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
514,,2025-03-07 06:30:00,,,,-1.0,1.0,10.0,10.0,4.04,5.96,2.0,10.0,5.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
516,,2025-03-07 07:30:00,,,,1.0,1.0,57.5,57.5,4.04,53.46,11.5,57.5,53.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(61.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
518,,2025-03-07 08:45:00,,,,-1.0,1.0,32.5,32.5,4.04,28.46,6.5,32.5,28.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(67.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
520,,2025-03-07 09:00:00,,,,1.0,1.0,125.0,125.0,4.04,120.96,25.0,125.0,120.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(153.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
522,,2025-03-07 09:30:00,,,,-1.0,1.0,-42.5,-42.5,4.04,-46.54,-8.5,-42.5,-46.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
524,,2025-03-07 12:00:00,,,,1.0,1.0,242.5,242.5,4.04,238.46,48.5,242.5,238.46,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
526,,2025-03-09 18:00:00,,,,-1.0,1.0,13.75,13.75,4.04,9.71,2.75,13.75,9.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
528,,2025-03-10 05:30:00,,,,-1.0,1.0,-117.5,-117.5,4.04,-121.54,-23.5,-117.5,-121.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(71.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
530,,2025-03-10 06:00:00,,,,1.0,1.0,10.0,10.0,4.04,5.96,2.0,10.0,5.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
532,,2025-03-10 07:30:00,,,,-1.0,1.0,6.25,6.25,4.04,2.21,1.25,6.25,2.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(56.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
534,,2025-03-10 07:45:00,,,,1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
536,,2025-03-10 09:30:00,,,,-1.0,1.0,-96.25,-96.25,4.04,-100.29,-19.25,-96.25,-100.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
538,,2025-03-10 12:30:00,,,,1.0,1.0,248.75,248.75,4.04,244.71,49.75,248.75,244.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
540,,2025-03-11 08:15:00,,,,1.0,1.0,42.5,42.5,4.04,38.46,8.5,42.5,38.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(128.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
542,,2025-03-11 09:30:00,,,,-1.0,1.0,-78.75,-78.75,4.04,-82.79,-15.75,-78.75,-82.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
544,,2025-03-11 10:45:00,,,,1.0,1.0,232.5,232.5,4.04,228.46,46.5,232.5,228.46,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
546,,2025-03-11 13:30:00,,,,1.0,1.0,230.0,230.0,4.04,225.96,46.0,230.0,225.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
548,,2025-03-12 04:00:00,,,,-1.0,1.0,85.0,85.0,4.04,80.96,17.0,85.0,80.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(85.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
550,,2025-03-12 04:30:00,,,,1.0,1.0,35.0,35.0,4.04,30.96,7.0,35.0,30.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
552,,2025-03-12 04:45:00,,,,-1.0,1.0,72.5,72.5,4.04,68.46,14.5,72.5,68.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
554,,2025-03-12 09:30:00,,,,1.0,1.0,-157.5,-157.5,4.04,-161.54,-31.5,-157.5,-161.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
556,,2025-03-13 05:00:00,,,,-1.0,1.0,-276.25,-276.25,4.04,-280.29,-55.25,-276.25,-280.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
558,,2025-03-13 07:15:00,,,,1.0,1.0,-82.5,-82.5,4.04,-86.54,-16.5,-82.5,-86.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(61.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
560,,2025-03-13 07:30:00,,,,-1.0,1.0,-22.5,-22.5,4.04,-26.54,-4.5,-22.5,-26.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(118.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
562,,2025-03-13 07:45:00,,,,1.0,1.0,37.5,37.5,4.04,33.46,7.5,37.5,33.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(121.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
564,,2025-03-13 08:00:00,,,,-1.0,1.0,31.25,31.25,4.04,27.21,6.25,31.25,27.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(112.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
566,,2025-03-13 08:15:00,,,,1.0,1.0,71.25,71.25,4.04,67.21,14.25,71.25,67.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(161.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
568,,2025-03-13 08:45:00,,,,-1.0,1.0,77.5,77.5,4.04,73.46,15.5,77.5,73.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(77.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
570,,2025-03-13 10:15:00,,,,1.0,1.0,26.25,26.25,4.04,22.21,5.25,26.25,22.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
572,,2025-03-13 11:45:00,,,,1.0,1.0,158.75,158.75,4.04,154.71,31.75,158.75,154.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
574,,2025-03-13 18:00:00,,,,1.0,1.0,-53.75,-53.75,4.04,-57.79,-10.75,-53.75,-57.79,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
576,,2025-03-14 04:30:00,,,,-1.0,1.0,66.25,66.25,4.04,62.21,13.25,66.25,62.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(62.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
578,,2025-03-14 07:00:00,,,,1.0,1.0,-18.75,-18.75,4.04,-22.79,-3.75,-18.75,-22.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-30.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
580,,2025-03-14 07:15:00,,,,-1.0,1.0,-22.5,-22.5,4.04,-26.54,-4.5,-22.5,-26.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
582,,2025-03-17 03:15:00,,,,1.0,1.0,-435.0,-435.0,4.04,-439.04,-87.0,-435.0,-439.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
584,,2025-03-17 04:45:00,,,,-1.0,1.0,46.25,46.25,4.04,42.21,9.25,46.25,42.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
586,,2025-03-17 08:15:00,,,,1.0,1.0,-46.25,-46.25,4.04,-50.29,-9.25,-46.25,-50.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(51.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
588,,2025-03-17 08:30:00,,,,-1.0,1.0,-10.0,-10.0,4.04,-14.04,-2.0,-10.0,-14.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(82.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
590,,2025-03-17 09:30:00,,,,1.0,1.0,-85.0,-85.0,4.04,-89.04,-17.0,-85.0,-89.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
592,,2025-03-17 14:45:00,,,,-1.0,1.0,320.0,320.0,4.04,315.96,64.0,320.0,315.96,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
594,,2025-03-18 06:15:00,,,,1.0,1.0,30.0,30.0,4.04,25.96,6.0,30.0,25.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(86.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
596,,2025-03-19 04:30:00,,,,-1.0,1.0,-208.75,-208.75,4.04,-212.79,-41.75,-208.75,-212.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(66.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
598,,2025-03-19 05:15:00,,,,1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
600,,2025-03-19 05:45:00,,,,-1.0,1.0,57.5,57.5,4.04,53.46,11.5,57.5,53.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
602,,2025-03-19 09:30:00,,,,1.0,1.0,-36.25,-36.25,4.04,-40.29,-7.25,-36.25,-40.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
604,,2025-03-19 12:00:00,,,,-1.0,1.0,142.5,142.5,4.04,138.46,28.5,142.5,138.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
606,,2025-03-19 15:00:00,,,,-1.0,1.0,106.25,106.25,4.04,102.21,21.25,106.25,102.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
608,,2025-03-20 07:00:00,,,,-1.0,1.0,-247.5,-247.5,4.04,-251.54,-49.5,-247.5,-251.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(68.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
610,,2025-03-20 07:30:00,,,,1.0,1.0,0.0,0.0,4.04,-4.04,0.0,0.0,-4.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
612,,2025-03-20 08:00:00,,,,-1.0,1.0,50.0,50.0,4.04,45.96,10.0,50.0,45.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
614,,2025-03-20 08:15:00,,,,1.0,1.0,21.25,21.25,4.04,17.21,4.25,21.25,17.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
616,,2025-03-20 09:30:00,,,,-1.0,1.0,-75.0,-75.0,4.04,-79.04,-15.0,-75.0,-79.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
618,,2025-03-21 03:30:00,,,,1.0,1.0,-72.5,-72.5,4.04,-76.54,-14.5,-72.5,-76.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
620,,2025-03-21 06:15:00,,,,-1.0,1.0,-13.75,-13.75,4.04,-17.79,-2.75,-13.75,-17.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(51.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
622,,2025-03-21 06:45:00,,,,1.0,1.0,55.0,55.0,4.04,50.96,11.0,55.0,50.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
624,,2025-03-21 11:45:00,,,,-1.0,1.0,-156.25,-156.25,4.04,-160.29,-31.25,-156.25,-160.29,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
626,,2025-03-21 14:00:00,,,,-1.0,1.0,123.75,123.75,4.04,119.71,24.75,123.75,119.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
628,,2025-03-23 18:00:00,,,,-1.0,1.0,72.5,72.5,4.04,68.46,14.5,72.5,68.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
630,,2025-03-24 05:45:00,,,,1.0,1.0,-20.0,-20.0,4.04,-24.04,-4.0,-20.0,-24.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(50.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
632,,2025-03-24 06:30:00,,,,-1.0,1.0,37.5,37.5,4.04,33.46,7.5,37.5,33.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
634,,2025-03-25 04:15:00,,,,1.0,1.0,-138.75,-138.75,4.04,-142.79,-27.75,-138.75,-142.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
636,,2025-03-25 06:00:00,,,,-1.0,1.0,28.75,28.75,4.04,24.71,5.75,28.75,24.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
638,,2025-03-25 16:00:00,,,,1.0,1.0,-70.0,-70.0,4.04,-74.04,-14.0,-70.0,-74.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
640,,2025-03-26 07:30:00,,,,-1.0,1.0,12.5,12.5,4.04,8.46,2.5,12.5,8.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
642,,2025-03-26 11:30:00,,,,1.0,1.0,158.75,158.75,4.04,154.71,31.75,158.75,154.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
644,,2025-03-27 04:45:00,,,,-1.0,1.0,1.25,1.25,4.04,-2.79,0.25,1.25,-2.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
646,,2025-03-27 07:00:00,,,,1.0,1.0,21.25,21.25,4.04,17.21,4.25,21.25,17.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(58.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
648,,2025-03-27 08:00:00,,,,-1.0,1.0,17.5,17.5,4.04,13.46,3.5,17.5,13.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(60.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
650,,2025-03-27 08:15:00,,,,1.0,1.0,17.5,17.5,4.04,13.46,3.5,17.5,13.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(58.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
652,,2025-03-27 09:30:00,,,,-1.0,1.0,-56.25,-56.25,4.04,-60.29,-11.25,-56.25,-60.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
654,,2025-03-28 03:15:00,,,,1.0,1.0,68.75,68.75,4.04,64.71,13.75,68.75,64.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
656,,2025-03-28 05:15:00,,,,-1.0,1.0,-6.25,-6.25,4.04,-10.29,-1.25,-6.25,-10.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(55.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
658,,2025-03-28 08:30:00,,,,1.0,1.0,2.5,2.5,4.04,-1.54,0.5,2.5,-1.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
660,,2025-03-28 09:15:00,,,,-1.0,1.0,11.25,11.25,4.04,7.21,2.25,11.25,7.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(86.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
662,,2025-03-28 09:30:00,,,,1.0,1.0,28.75,28.75,4.04,24.71,5.75,28.75,24.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
664,,2025-03-31 03:45:00,,,,-1.0,1.0,-683.75,-683.75,4.04,-687.79,-136.75,-683.75,-687.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
